Latitude,Longitude,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3,Timestamp,Is_Land,O3_ppm,Calculated_AQI,Main_Pollutant,AQI_Category
34.5,-95.0,3,128.44,0.0,1.21,100.09,1.22,5.42,9.05,2.5,2025-04-14 02:02:45,True,0.05094581,47,O3_ppm,Good
34.5,-93.5,3,139.42,0.0,1.99,107.73,2.34,8.97,13.07,2.13,2025-04-14 02:02:45,True,0.054834570000000006,37,PM2.5,Good
34.5,-96.0,3,133.96,0.0,3.02,107.84,0.81,4.95,7.89,2.36,2025-04-14 02:02:45,True,0.054890560000000005,21,PM2.5,Good
34.5,-95.5,3,129.56,0.0,1.93,103.26,1.14,4.89,8.08,2.43,2025-04-14 02:02:45,True,0.05255934,49,O3_ppm,Good
34.5,-98.0,3,120.13,0.0,0.69,110.71,0.41,4.03,6.69,2.58,2025-04-14 02:02:45,True,0.05635139,55,O3_ppm,Moderate
34.5,-93.0,3,147.79,0.0,1.55,107.12,1.79,9.74,13.38,2.01,2025-04-14 02:02:45,True,0.05452408,41,PM2.5,Good
34.5,-96.5,3,130.55,0.0,2.03,112.76,0.66,4.72,7.03,2.13,2025-04-14 02:02:45,True,0.05739484,59,O3_ppm,Moderate
34.5,-92.5,3,148.49,0.0,1.26,107.36,1.42,8.85,12.06,1.72,2025-04-14 02:02:45,True,0.05464624,37,PM2.5,Good
34.5,-92.0,3,145.27,0.0,1.11,106.13,0.87,6.79,9.66,1.74,2025-04-14 02:02:45,True,0.05402017,28,PM2.5,Good
34.5,-91.0,3,138.07,0.0,1.38,101.46,0.74,4.32,6.26,1.84,2025-04-14 02:02:45,True,0.05164314,48,O3_ppm,Good
34.5,-91.5,3,141.61,0.0,1.25,103.89,0.72,5.44,8.05,1.82,2025-04-14 02:02:45,True,0.05288001,49,O3_ppm,Good
34.5,-90.0,3,145.41,0.0,1.33,106.77,1.18,5.78,6.91,1.93,2025-04-14 02:02:45,True,0.05434593,24,PM2.5,Good
34.5,-97.5,3,122.05,0.0,0.73,110.75,0.4,4.2,6.59,2.46,2025-04-14 02:02:45,True,0.05637175,55,O3_ppm,Moderate
34.5,-90.5,3,138.48,0.0,1.09,102.91,0.66,4.26,5.63,1.88,2025-04-14 02:02:45,True,0.05238119,49,O3_ppm,Good
34.5,-89.5,3,148.9,0.0,1.44,101.52,0.93,5.75,7.19,2.36,2025-04-14 02:02:45,True,0.05167368,48,O3_ppm,Good
34.5,-89.0,2,145.67,0.0,1.27,96.18,0.63,5.19,7.24,3.44,2025-04-14 02:02:45,True,0.048955620000000005,45,O3_ppm,Good
34.5,-88.5,2,143.64,0.0,1.45,91.14,0.76,5.06,7.16,3.39,2025-04-14 02:02:45,True,0.04639026,43,O3_ppm,Good
34.5,-80.5,2,171.94,0.0,5.33,64.48,0.46,4.35,7.01,4.01,2025-04-14 02:02:46,True,0.03282032,30,O3_ppm,Good
34.5,-82.0,1,154.22,0.0,4.2,51.31,0.35,3.58,5.63,2.68,2025-04-14 02:02:46,True,0.02611679,24,O3_ppm,Good
34.5,-81.5,1,164.51,0.0,5.42,53.01,0.33,3.64,4.82,1.49,2025-04-14 02:02:46,True,0.02698209,25,O3_ppm,Good
34.5,-85.0,2,150.2,0.0,2.99,70.54,0.49,3.87,6.27,3.36,2025-04-14 02:02:46,True,0.035904860000000004,33,O3_ppm,Good
34.5,-83.5,1,180.15,0.0,8.65,58.8,0.81,5.11,8.05,2.56,2025-04-14 02:02:46,True,0.0299292,28,O3_ppm,Good
34.5,-85.5,2,155.32,0.0,3.53,82.04,1.1,4.45,5.94,1.69,2025-04-14 02:02:46,True,0.04175836,39,O3_ppm,Good
34.5,-82.5,1,154.03,0.0,4.77,49.79,0.63,4.33,7.45,4.45,2025-04-14 02:02:46,True,0.02534311,23,O3_ppm,Good
34.5,-86.5,2,151.05,0.0,2.61,84.57,1.06,4.57,5.72,1.2,2025-04-14 02:02:46,True,0.043046129999999995,40,O3_ppm,Good
34.5,-86.0,2,156.46,0.0,3.65,84.58,1.2,4.56,6.02,1.45,2025-04-14 02:02:46,True,0.04305122,40,O3_ppm,Good
34.5,-88.0,2,144.31,0.0,1.9,83.75,1.15,5.44,6.89,2.07,2025-04-14 02:02:46,True,0.04262875,39,O3_ppm,Good
34.5,-80.0,1,168.51,0.0,5.56,59.94,0.58,4.44,6.81,4.44,2025-04-14 02:02:47,True,0.03050946,28,O3_ppm,Good
34.5,-81.0,2,176.09,0.0,5.57,68.78,0.53,4.06,6.71,4.37,2025-04-14 02:02:46,True,0.03500902,32,O3_ppm,Good
34.5,-83.0,1,165.47,0.0,6.61,52.21,0.82,4.99,8.29,4.28,2025-04-14 02:02:46,True,0.02657489,25,O3_ppm,Good
34.5,-84.0,2,173.81,0.0,7.78,61.01,0.53,4.28,7.02,2.13,2025-04-14 02:02:46,True,0.03105409,29,O3_ppm,Good
34.5,-87.0,2,146.24,0.0,1.68,91.74,1.4,5.07,5.85,1.15,2025-04-14 02:02:46,True,0.04669566,43,O3_ppm,Good
34.5,-87.5,2,143.81,0.0,1.61,83.85,1.01,5.57,6.46,1.4,2025-04-14 02:02:46,True,0.04267965,40,O3_ppm,Good
34.5,-84.5,2,150.47,0.0,3.51,64.83,0.28,3.64,7.97,6.19,2025-04-14 02:02:46,True,0.03299847,31,O3_ppm,Good
34.5,-79.0,2,158.29,0.0,3.97,66.65,0.96,3.71,4.79,1.59,2025-04-14 02:02:47,True,0.033924850000000006,31,O3_ppm,Good
34.5,-78.5,2,153.32,0.0,2.8,78.58,1.51,3.15,3.93,1.09,2025-04-14 02:02:47,True,0.03999722,37,O3_ppm,Good
34.5,-79.5,1,165.49,0.0,5.34,59.38,0.67,4.27,6.15,3.78,2025-04-14 02:02:47,True,0.030224420000000002,28,O3_ppm,Good
35.0,-119.5,3,138.97,0.04,0.77,101.45,1.24,5.23,17.25,0.01,2025-04-14 02:02:48,True,0.051638050000000005,48,O3_ppm,Good
34.5,-76.5,3,163.04,0.0,0.63,117.08,1.24,3.92,4.98,0.86,2025-04-14 02:02:48,True,0.05959372,66,O3_ppm,Moderate
34.5,-78.0,3,156.17,0.0,2.1,107.27,2.47,3.18,3.88,0.77,2025-04-14 02:02:48,True,0.05460043,13,PM2.5,Good
35.0,-118.0,3,204.58,0.26,9.18,120.51,2.97,15.18,26.47,0.62,2025-04-14 02:02:48,True,0.061339590000000006,72,O3_ppm,Moderate
35.0,-119.0,3,147.3,0.06,1.93,103.35,1.26,5.92,16.52,0.25,2025-04-14 02:02:48,True,0.052605149999999996,49,O3_ppm,Good
35.0,-116.0,3,160.47,0.13,4.89,117.97,0.61,10.03,15.03,1.95,2025-04-14 02:02:48,True,0.06004673,67,O3_ppm,Moderate
35.0,-120.0,3,137.54,0.03,0.64,100.46,1.21,5.13,17.76,0.0,2025-04-14 02:02:48,True,0.051134139999999995,47,O3_ppm,Good
35.0,-118.5,3,156.73,0.07,2.35,108.79,1.32,8.21,17.99,0.37,2025-04-14 02:02:48,True,0.055374110000000004,52,O3_ppm,Moderate
35.0,-120.5,2,135.84,0.03,0.53,99.02,1.17,5.35,19.05,0.0,2025-04-14 02:02:48,True,0.05040118,47,O3_ppm,Good
35.0,-114.5,3,102.79,0.01,0.88,100.17,0.06,4.19,17.22,1.49,2025-04-14 02:02:48,True,0.05098653,47,O3_ppm,Good
34.5,-77.0,3,158.18,0.0,0.72,118.63,1.67,3.53,4.38,0.77,2025-04-14 02:02:48,True,0.06038267,69,O3_ppm,Moderate
35.0,-117.0,3,253.76,0.5,19.31,123.52,3.3,21.38,32.99,1.6,2025-04-14 02:02:48,True,0.06287168,77,O3_ppm,Moderate
35.0,-117.5,3,277.83,0.66,23.19,125.39,6.05,21.23,36.59,1.1,2025-04-14 02:02:48,True,0.06382351,80,O3_ppm,Moderate
35.0,-115.5,3,137.17,0.07,3.42,114.2,0.37,7.0,13.57,2.7,2025-04-14 02:02:48,True,0.0581278,61,O3_ppm,Moderate
35.0,-116.5,3,204.05,0.29,10.19,117.4,1.66,15.99,22.88,1.48,2025-04-14 02:02:48,True,0.05975660000000001,67,O3_ppm,Moderate
35.0,-115.0,3,106.44,0.01,1.15,101.81,0.1,4.2,14.69,2.99,2025-04-14 02:02:48,True,0.05182129,48,O3_ppm,Good
34.5,-77.5,3,156.06,0.0,1.28,115.98,2.34,3.35,4.03,0.72,2025-04-14 02:02:48,True,0.05903382,64,O3_ppm,Moderate
35.0,-113.0,3,107.87,0.0,0.68,115.28,0.08,4.83,17.57,2.63,2025-04-14 02:02:48,True,0.058677520000000004,63,O3_ppm,Moderate
35.0,-114.0,3,107.23,0.01,1.04,105.7,0.07,3.93,14.51,2.44,2025-04-14 02:02:48,True,0.0538013,50,O3_ppm,Good
35.0,-113.5,3,106.55,0.0,0.9,108.97,0.08,4.15,14.84,2.55,2025-04-14 02:02:48,True,0.05546573,53,O3_ppm,Moderate
35.0,-112.0,3,113.23,0.01,2.27,112.33,0.22,4.81,20.04,1.84,2025-04-14 02:02:49,True,0.05717597,58,O3_ppm,Moderate
35.0,-112.5,3,108.5,0.0,0.79,116.22,0.07,5.03,19.25,2.42,2025-04-14 02:02:49,True,0.059155980000000004,65,O3_ppm,Moderate
35.0,-110.0,2,97.81,0.0,0.83,92.74,0.05,2.33,6.17,4.14,2025-04-14 02:02:49,True,0.047204659999999996,44,O3_ppm,Good
35.0,-109.5,2,92.29,0.0,0.61,88.07,0.04,2.13,5.07,3.64,2025-04-14 02:02:49,True,0.04482763,42,O3_ppm,Good
35.0,-105.0,2,87.78,0.0,0.34,96.06,0.12,3.0,6.29,1.25,2025-04-14 02:02:49,True,0.04889454,45,O3_ppm,Good
35.0,-108.5,2,87.11,0.0,0.4,86.19,0.07,1.93,3.71,1.79,2025-04-14 02:02:49,True,0.04387071,41,O3_ppm,Good
35.0,-111.5,3,123.64,0.01,4.51,110.34,0.56,4.75,19.98,1.6,2025-04-14 02:02:49,True,0.05616306,55,O3_ppm,Moderate
35.0,-106.5,2,89.52,0.0,0.43,87.42,0.12,2.84,5.5,1.59,2025-04-14 02:02:49,True,0.04449678,41,O3_ppm,Good
35.0,-110.5,2,116.15,0.01,2.79,99.26,0.19,3.17,10.21,3.98,2025-04-14 02:02:49,True,0.05052334000000001,47,O3_ppm,Good
35.0,-107.5,2,85.12,0.0,0.28,86.26,0.14,2.07,2.92,1.22,2025-04-14 02:02:49,True,0.04390634,41,O3_ppm,Good
35.0,-104.5,3,93.66,0.0,0.39,101.44,0.12,2.88,4.87,1.97,2025-04-14 02:02:49,True,0.05163296,48,O3_ppm,Good
35.0,-105.5,2,91.03,0.0,0.38,96.86,0.11,4.06,14.22,1.36,2025-04-14 02:02:49,True,0.049301740000000004,46,O3_ppm,Good
35.0,-111.0,2,135.8,0.02,6.19,96.14,0.39,4.2,15.0,4.09,2025-04-14 02:02:49,True,0.04893526,45,O3_ppm,Good
35.0,-108.0,2,85.87,0.0,0.36,85.12,0.17,1.93,2.98,1.42,2025-04-14 02:02:49,True,0.04332608,40,O3_ppm,Good
35.0,-107.0,2,86.52,0.0,0.38,84.15,0.12,2.35,2.98,1.53,2025-04-14 02:02:49,True,0.042832350000000005,40,O3_ppm,Good
35.0,-106.0,2,92.84,0.0,0.38,96.97,0.12,3.75,11.71,1.3,2025-04-14 02:02:49,True,0.04935773,46,O3_ppm,Good
35.0,-103.0,3,97.75,0.0,0.59,111.47,0.11,2.37,3.65,2.27,2025-04-14 02:02:49,True,0.05673823,57,O3_ppm,Moderate
35.0,-104.0,3,98.54,0.0,0.49,107.06,0.12,2.72,4.12,2.48,2025-04-14 02:02:49,True,0.05449354,11,PM2.5,Good
35.0,-102.5,3,97.86,0.0,0.66,111.97,0.11,2.32,3.47,2.4,2025-04-14 02:02:49,True,0.05699273,58,O3_ppm,Moderate
35.0,-109.0,2,88.9,0.0,0.43,86.37,0.05,2.02,4.24,2.24,2025-04-14 02:02:49,True,0.04396233,41,O3_ppm,Good
35.0,-99.0,3,113.33,0.0,0.74,107.17,0.23,3.36,6.4,2.24,2025-04-14 02:02:50,True,0.05454953,14,PM2.5,Good
35.0,-101.5,3,100.93,0.0,0.81,112.33,0.23,3.01,4.35,2.01,2025-04-14 02:02:50,True,0.05717597,58,O3_ppm,Moderate
35.0,-102.0,3,98.87,0.0,0.73,112.35,0.17,2.66,3.85,2.18,2025-04-14 02:02:50,True,0.05718615,58,O3_ppm,Moderate
35.0,-96.0,3,135.42,0.0,2.97,109.53,0.79,5.09,7.82,2.32,2025-04-14 02:02:50,True,0.055750770000000005,53,O3_ppm,Moderate
35.0,-100.0,3,109.18,0.0,0.65,112.44,0.16,3.28,6.13,1.9,2025-04-14 02:02:50,True,0.05723196,58,O3_ppm,Moderate
35.0,-100.5,3,104.94,0.0,0.71,112.47,0.2,3.33,5.48,1.73,2025-04-14 02:02:50,True,0.05724723,58,O3_ppm,Moderate
35.0,-95.5,3,130.39,0.0,1.92,105.16,0.97,4.94,7.9,2.4,2025-04-14 02:02:50,True,0.05352644,50,O3_ppm,Good
35.0,-94.5,2,129.59,0.0,1.25,99.07,1.37,6.05,9.64,2.49,2025-04-14 02:02:50,True,0.05042663,47,O3_ppm,Good
35.0,-101.0,3,103.1,0.0,0.77,112.59,0.24,3.3,5.02,1.75,2025-04-14 02:02:50,True,0.05730831,59,O3_ppm,Moderate
35.0,-99.5,3,112.56,0.0,0.63,113.49,0.16,3.27,6.46,1.98,2025-04-14 02:02:50,True,0.05776641,60,O3_ppm,Moderate
35.0,-98.5,3,117.12,0.0,0.76,109.29,0.34,3.67,6.79,2.46,2025-04-14 02:02:50,True,0.05562861,53,O3_ppm,Moderate
35.0,-96.5,3,128.69,0.0,1.57,113.03,0.56,4.58,6.88,2.18,2025-04-14 02:02:50,True,0.05753227,59,O3_ppm,Moderate
35.0,-98.0,3,119.86,0.0,0.74,110.0,0.41,4.01,6.97,2.63,2025-04-14 02:02:50,True,0.05599,54,O3_ppm,Moderate
35.0,-97.0,3,125.68,0.0,1.05,112.04,0.45,4.42,6.79,2.37,2025-04-14 02:02:50,True,0.05702836000000001,58,O3_ppm,Moderate
35.0,-97.5,3,121.58,0.0,0.75,110.4,0.41,4.18,6.89,2.59,2025-04-14 02:02:50,True,0.0561936,55,O3_ppm,Moderate
35.0,-95.0,3,127.77,0.0,1.22,100.09,1.12,5.23,8.56,2.49,2025-04-14 02:02:50,True,0.05094581,47,O3_ppm,Good
35.0,-93.5,3,138.26,0.0,1.97,106.02,2.25,8.9,12.82,2.39,2025-04-14 02:02:50,True,0.05396418,50,O3_ppm,Good
35.0,-94.0,3,134.95,0.0,1.66,101.93,1.95,7.85,11.71,2.44,2025-04-14 02:02:50,True,0.051882370000000004,48,O3_ppm,Good
35.0,-93.0,3,143.37,0.0,1.42,107.61,1.72,9.51,13.08,2.24,2025-04-14 02:02:50,True,0.05477349,40,PM2.5,Good
35.0,-92.5,3,144.77,0.0,1.22,107.56,1.44,8.78,11.87,1.81,2025-04-14 02:02:50,True,0.054748040000000005,37,PM2.5,Good
35.0,-89.0,2,144.54,0.0,1.19,98.27,0.69,5.05,6.76,2.78,2025-04-14 02:02:51,True,0.05001943,46,O3_ppm,Good
35.0,-92.0,3,143.83,0.0,1.07,106.36,0.93,6.99,9.7,1.66,2025-04-14 02:02:51,True,0.05413724,29,PM2.5,Good
35.0,-85.5,2,153.92,0.0,3.26,85.95,1.34,4.56,6.7,2.72,2025-04-14 02:02:51,True,0.043748550000000004,41,O3_ppm,Good
35.0,-90.0,3,143.65,0.0,1.17,107.03,1.03,5.37,6.49,2.02,2025-04-14 02:02:51,True,0.05447827,22,PM2.5,Good
35.0,-89.5,3,146.91,0.0,1.28,103.25,0.9,5.44,6.7,2.15,2025-04-14 02:02:51,True,0.052554250000000004,49,O3_ppm,Good
35.0,-84.5,2,149.19,0.0,3.3,66.45,0.37,3.77,8.42,6.6,2025-04-14 02:02:51,True,0.03382305,31,O3_ppm,Good
35.0,-88.0,2,145.39,0.0,2.27,87.21,1.45,5.34,6.7,2.0,2025-04-14 02:02:51,True,0.04438989,41,O3_ppm,Good
35.0,-91.5,3,141.89,0.0,1.18,104.7,0.76,5.78,8.3,1.8,2025-04-14 02:02:51,True,0.0532923,49,O3_ppm,Good
35.0,-88.5,2,143.72,0.0,1.64,93.04,0.96,4.99,6.77,2.81,2025-04-14 02:02:51,True,0.04735736,44,O3_ppm,Good
35.0,-91.0,3,139.68,0.0,1.36,102.7,0.78,4.7,6.69,1.97,2025-04-14 02:02:51,True,0.0522743,48,O3_ppm,Good
35.0,-87.0,2,144.28,0.0,1.25,99.61,1.38,4.96,5.81,1.24,2025-04-14 02:02:51,True,0.05070149,47,O3_ppm,Good
35.0,-85.0,2,150.66,0.0,2.99,74.72,0.61,3.95,6.94,4.29,2025-04-14 02:02:51,True,0.03803248,35,O3_ppm,Good
35.0,-86.0,2,154.4,0.0,3.44,88.1,1.57,4.66,6.65,2.32,2025-04-14 02:02:51,True,0.0448429,42,O3_ppm,Good
35.0,-83.5,2,192.16,0.0,10.34,67.9,1.13,6.15,10.25,3.3,2025-04-14 02:02:51,True,0.034561100000000004,32,O3_ppm,Good
35.0,-84.0,2,182.57,0.0,9.31,70.41,1.08,5.17,8.63,2.9,2025-04-14 02:02:51,True,0.03583869,33,O3_ppm,Good
35.0,-90.5,3,139.72,0.0,1.16,103.0,0.72,4.47,5.9,1.93,2025-04-14 02:02:51,True,0.052427,49,O3_ppm,Good
35.0,-87.5,2,144.0,0.0,1.42,90.46,1.01,5.45,6.37,1.4,2025-04-14 02:02:51,True,0.04604414,43,O3_ppm,Good
35.0,-86.5,2,149.98,0.0,2.67,90.08,1.41,4.55,5.97,1.69,2025-04-14 02:02:51,True,0.04585072,42,O3_ppm,Good
35.0,-82.5,1,154.56,0.0,4.71,56.24,0.54,4.77,10.93,9.1,2025-04-14 02:02:52,True,0.02862616,27,O3_ppm,Good
35.0,-83.0,1,171.59,0.0,7.32,59.49,0.83,5.73,11.86,8.35,2025-04-14 02:02:52,True,0.03028041,28,O3_ppm,Good
35.0,-79.5,2,170.76,0.0,5.51,64.56,0.64,4.61,6.62,4.5,2025-04-14 02:02:53,True,0.03286104,30,O3_ppm,Good
35.0,-80.5,2,176.94,0.0,6.3,64.63,0.5,4.59,7.67,4.41,2025-04-14 02:02:53,True,0.032896669999999996,30,O3_ppm,Good
35.0,-82.0,1,151.45,0.0,3.75,57.12,0.33,3.78,7.27,4.42,2025-04-14 02:02:53,True,0.02907408,27,O3_ppm,Good
35.0,-81.0,2,173.89,0.0,5.79,65.67,0.54,4.24,7.31,5.12,2025-04-14 02:02:53,True,0.03342603,31,O3_ppm,Good
35.0,-79.0,1,163.75,0.0,4.31,59.58,0.56,3.96,5.41,3.1,2025-04-14 02:02:53,True,0.03032622,28,O3_ppm,Good
35.0,-81.5,1,162.23,0.0,5.14,57.44,0.37,3.79,5.31,1.9,2025-04-14 02:02:53,True,0.02923696,27,O3_ppm,Good
35.0,-78.5,1,161.71,0.0,4.3,56.32,0.71,3.26,4.6,3.61,2025-04-14 02:02:53,True,0.028666880000000002,27,O3_ppm,Good
35.0,-77.5,2,159.74,0.0,1.88,99.65,1.61,3.11,3.96,1.37,2025-04-14 02:02:53,True,0.050721850000000006,47,O3_ppm,Good
35.0,-76.0,3,171.54,0.0,0.62,116.0,1.02,4.56,5.76,1.14,2025-04-14 02:02:53,True,0.059044,64,O3_ppm,Moderate
35.0,-77.0,3,160.13,0.0,0.95,113.38,1.28,3.4,4.25,1.06,2025-04-14 02:02:53,True,0.05771042,60,O3_ppm,Moderate
35.5,-121.0,2,137.23,0.06,1.1,99.15,1.62,5.95,19.6,0.0,2025-04-14 02:02:53,True,0.05046735,47,O3_ppm,Good
35.0,-76.5,3,163.98,0.0,0.71,116.0,1.09,3.87,4.85,1.09,2025-04-14 02:02:53,True,0.059044,64,O3_ppm,Moderate
35.0,-80.0,2,175.31,0.0,6.26,65.51,0.63,4.76,7.3,4.9,2025-04-14 02:02:53,True,0.03334459,31,O3_ppm,Good
35.0,-78.0,2,160.49,0.0,2.94,82.15,1.67,3.01,4.05,1.94,2025-04-14 02:02:53,True,0.04181435000000001,39,O3_ppm,Good
35.5,-111.5,3,107.93,0.01,2.27,102.46,0.22,4.56,17.4,1.48,2025-04-14 02:03:54,True,0.05215214,48,O3_ppm,Good
35.5,-120.5,2,137.77,0.06,1.13,99.72,1.63,5.64,17.81,0.0,2025-04-14 02:03:54,True,0.05075748,47,O3_ppm,Good
35.5,-113.0,3,105.19,0.0,0.68,106.4,0.07,4.84,16.01,3.89,2025-04-14 02:03:54,True,0.05415760000000001,20,PM2.5,Good
35.5,-113.5,3,103.02,0.01,1.05,100.52,0.07,3.79,13.26,3.35,2025-04-14 02:03:54,True,0.05116468,47,O3_ppm,Good
35.5,-112.5,3,104.91,0.0,0.7,106.24,0.06,5.08,17.41,3.48,2025-04-14 02:03:54,True,0.05407616,21,PM2.5,Good
35.5,-119.0,3,152.66,0.12,3.56,103.42,1.07,6.33,13.72,1.5,2025-04-14 02:03:54,True,0.052640780000000005,49,O3_ppm,Good
35.5,-116.5,3,210.57,0.3,10.55,131.68,1.69,23.67,29.53,1.89,2025-04-14 02:03:54,True,0.06702512000000001,90,O3_ppm,Moderate
35.5,-118.5,3,164.55,0.14,4.42,114.13,1.26,9.72,16.43,1.68,2025-04-14 02:03:54,True,0.05809217,61,O3_ppm,Moderate
35.5,-117.5,4,233.58,0.43,18.22,154.52,5.58,22.8,33.34,1.36,2025-04-14 02:03:54,True,0.07865068,128,O3_ppm,Unhealthy for Sensitive Groups
35.5,-118.0,3,195.58,0.22,8.87,136.61,2.91,18.07,25.9,1.39,2025-04-14 02:03:54,True,0.06953449,98,O3_ppm,Moderate
35.5,-115.5,3,126.01,0.04,1.97,118.79,0.36,7.8,16.27,2.31,2025-04-14 02:03:54,True,0.06046411,69,O3_ppm,Moderate
35.5,-117.0,4,248.73,0.41,17.03,149.32,2.82,30.59,39.09,1.53,2025-04-14 02:03:54,True,0.07600388,119,O3_ppm,Unhealthy for Sensitive Groups
35.5,-116.0,3,153.22,0.12,3.97,124.83,0.69,12.52,18.74,1.63,2025-04-14 02:03:54,True,0.06353847,79,O3_ppm,Moderate
35.5,-110.5,3,103.68,0.0,0.87,106.7,0.14,2.73,7.61,1.74,2025-04-14 02:03:54,True,0.054310300000000006,11,PM2.5,Good
35.5,-111.0,3,108.09,0.01,1.51,104.44,0.22,3.48,10.67,1.77,2025-04-14 02:03:54,True,0.05315996,49,O3_ppm,Good
35.5,-114.0,2,101.86,0.01,1.35,94.31,0.06,3.24,12.29,3.35,2025-04-14 02:03:54,True,0.048003790000000005,44,O3_ppm,Good
35.5,-112.0,3,104.5,0.01,1.38,102.96,0.1,4.72,17.76,1.96,2025-04-14 02:03:54,True,0.05240664,49,O3_ppm,Good
35.5,-115.0,3,109.73,0.03,1.43,103.5,0.18,5.55,16.85,3.49,2025-04-14 02:03:54,True,0.0526815,49,O3_ppm,Good
35.5,-120.0,2,145.9,0.1,1.79,96.88,1.22,5.42,15.92,0.24,2025-04-14 02:03:54,True,0.04931192,46,O3_ppm,Good
35.5,-119.5,2,142.84,0.08,1.62,96.34,1.07,5.5,14.68,0.65,2025-04-14 02:03:54,True,0.04903706,45,O3_ppm,Good
35.5,-110.0,3,98.25,0.0,0.5,106.14,0.11,2.09,5.22,1.69,2025-04-14 02:03:55,True,0.05402526,9,PM2.5,Good
35.5,-106.5,2,87.95,0.0,0.42,92.31,0.17,1.87,2.89,1.37,2025-04-14 02:03:55,True,0.04698579,44,O3_ppm,Good
35.5,-109.0,2,92.13,0.0,0.5,95.96,0.11,1.88,4.26,2.06,2025-04-14 02:03:55,True,0.04884364,45,O3_ppm,Good
35.5,-104.0,3,99.42,0.0,0.79,103.34,0.09,2.02,3.1,3.8,2025-04-14 02:03:55,True,0.052600060000000004,49,O3_ppm,Good
35.5,-102.5,3,100.9,0.0,0.78,112.43,0.08,2.01,3.09,3.12,2025-04-14 02:03:55,True,0.057226870000000006,58,O3_ppm,Moderate
35.5,-103.0,3,100.02,0.0,0.72,111.04,0.08,2.02,3.17,3.0,2025-04-14 02:03:55,True,0.056519360000000005,56,O3_ppm,Moderate
35.5,-102.0,3,100.88,0.0,0.75,115.42,0.13,2.1,3.27,3.15,2025-04-14 02:03:55,True,0.05874878,63,O3_ppm,Moderate
35.5,-109.5,3,95.42,0.0,0.48,102.69,0.11,1.94,4.64,1.73,2025-04-14 02:03:55,True,0.05226921,48,O3_ppm,Good
35.5,-103.5,3,100.95,0.0,0.81,106.58,0.09,2.05,3.19,3.68,2025-04-14 02:03:55,True,0.05424922,9,PM2.5,Good
35.5,-107.5,2,85.27,0.0,0.37,89.99,0.27,1.71,2.98,1.51,2025-04-14 02:03:55,True,0.04580491,42,O3_ppm,Good
35.5,-105.5,2,89.73,0.0,0.67,96.51,0.13,2.13,5.01,1.42,2025-04-14 02:03:55,True,0.04912359,45,O3_ppm,Good
35.5,-101.0,3,104.8,0.0,0.88,113.28,0.26,2.78,4.4,2.89,2025-04-14 02:03:55,True,0.05765952,60,O3_ppm,Moderate
35.5,-101.5,3,102.73,0.0,0.88,114.2,0.24,2.39,3.73,3.26,2025-04-14 02:03:55,True,0.0581278,61,O3_ppm,Moderate
35.5,-107.0,2,85.33,0.0,0.32,89.86,0.2,1.76,2.66,1.33,2025-04-14 02:03:55,True,0.04573874,42,O3_ppm,Good
35.5,-100.5,3,105.85,0.0,0.85,111.49,0.22,2.92,4.78,2.5,2025-04-14 02:03:55,True,0.05674841,57,O3_ppm,Moderate
35.5,-108.0,2,85.99,0.0,0.44,90.26,0.34,1.72,3.44,1.86,2025-04-14 02:03:55,True,0.045942340000000005,43,O3_ppm,Good
35.5,-104.5,2,92.92,0.0,0.58,99.74,0.1,1.96,3.25,2.77,2025-04-14 02:03:55,True,0.05076766,47,O3_ppm,Good
35.5,-108.5,2,90.38,0.0,0.49,92.92,0.12,1.86,4.1,2.55,2025-04-14 02:03:55,True,0.04729628,44,O3_ppm,Good
35.5,-106.0,2,91.83,0.0,0.64,97.08,0.15,2.06,3.97,1.45,2025-04-14 02:03:55,True,0.04941372,46,O3_ppm,Good
35.5,-105.0,2,88.7,0.0,0.51,97.79,0.11,1.97,3.86,1.79,2025-04-14 02:03:55,True,0.049775110000000004,46,O3_ppm,Good
35.5,-99.5,3,110.77,0.0,0.85,108.94,0.14,3.08,5.95,2.08,2025-04-14 02:03:56,True,0.05545046,52,O3_ppm,Moderate
35.5,-99.0,3,111.33,0.0,0.89,104.69,0.16,3.13,5.99,2.13,2025-04-14 02:03:56,True,0.05328721,49,O3_ppm,Good
35.5,-100.0,3,108.11,0.0,0.84,108.39,0.16,3.01,5.39,2.12,2025-04-14 02:03:56,True,0.05517051,52,O3_ppm,Moderate
35.5,-94.0,2,131.37,0.0,1.33,99.71,1.5,6.78,10.19,2.48,2025-04-14 02:03:56,True,0.05075239,47,O3_ppm,Good
35.5,-96.5,3,126.63,0.0,0.99,111.76,0.44,4.41,6.96,2.46,2025-04-14 02:03:56,True,0.05688584000000001,57,O3_ppm,Moderate
35.5,-97.5,3,122.41,0.0,0.89,107.9,0.42,4.21,7.35,2.79,2025-04-14 02:03:56,True,0.05492110000000001,18,PM2.5,Good
35.5,-93.0,3,136.79,0.0,1.24,106.65,1.62,8.73,12.07,2.38,2025-04-14 02:03:56,True,0.05428485,36,PM2.5,Good
35.5,-95.0,3,127.71,0.0,1.18,100.83,0.9,5.15,8.02,2.31,2025-04-14 02:03:56,True,0.05132247,48,O3_ppm,Good
35.5,-94.5,2,127.84,0.0,1.12,98.01,1.09,5.54,8.62,2.32,2025-04-14 02:03:56,True,0.04988709,46,O3_ppm,Good
